Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
ch$	ch	jalam 'uuch, lokoch	English, Q'eqchi', Vietnamese, Zinacantán Tzotzil, Lower Sorbian, Dutch, Seychelles Creole, Old High German	108	U+0063 U+0068 U+0024
ɗ	ɗ	ʕaɗunko, kwàaɗóo	Hausa, Gawwada	107	U+0257
nn$	nn	zann, sūnn	Seychelles Creole, Kildin Saami, Tarifiyt Berber, Kali'na, Takia	104	U+006e U+006e U+0024
^ɨ	ɨ	ɨaraχan, ɨl	Sakha, Kali'na, Kildin Saami	103	U+005e U+0268
̱	<?>	ḻafkeṉ, ḻaweṉ	Mapudungun	103	U+0331
ş	<?>	mătuşă, uşor	Romanian	102	U+015f
gg	gg	menggenggam, anəggaru	Indonesian, Dutch, Old High German, Tarifiyt Berber, English, Japanese, Hausa, Selice Romani	101	U+0067 U+0067
^ə	ə	əŋw, əɲəkə	Oroqen, Ket, Tarifiyt Berber	99	U+005e U+0259
è$	è	támàcè, mààrá njîbè	Kanuri, Malagasy, Hausa, Vietnamese, Thai	96	U+00e8 U+0024
ř$	ř	ađ’əggwař, šař	Tarifiyt Berber	96	U+0159 U+0024
a̲	a̲	xa̲di, ‘ba̲t'i	Otomi	96	U+0061 U+0332
š$	š	epaš, weš	Tarifiyt Berber, Gawwada, Kildin Saami, Lower Sorbian, Selice Romani, Bezhta, Archi	96	U+0161 U+0024
jj	jj	sɨjjt, piejjv	Kildin Saami, Hausa	95	U+006a U+006a
^?	<?>	?aa, ?ii	Thai	95	U+005e U+003f
ư	<?>	đường, bươm bướm	Vietnamese	93	U+01b0
ã	ã	hipãh-, tãʔã´y yud	Hup, Ceq Wong, Bezhta, Vietnamese	92	U+00e3
rw	rw	barwa, terwélu	Kanuri, Seychelles Creole, Gurindji, Lower Sorbian, Dutch, Old High German, Hausa, Iraqw, Indonesian, Takia, White Hmong, Mapudungun, English, Yaqui, Imbabura Quechua, Q'eqchi', Manange	92	U+0072 U+0077
ù$	ù	gúdù, kùrúwù	Kanuri, Hausa, Vietnamese, Thai	91	U+00f9 U+0024
kʰ	kʰ	1kʰi, 1kʰoktoŋ	Manange	91	U+006b U+02b0
ƙ	<?>	bàaƙóo, mátúuƙíi	Hausa	90	U+0199
dd	dd	aboddās, middag	Tarifiyt Berber, Dutch, Bezhta, English, Kildin Saami, Ket, Hausa, Takia, Selice Romani, Old High German, Japanese	88	U+0064 U+0064
oo$	oo	doo, tsoo	Iraqw, White Hmong, Swahili, Thai, Ket, English, Saramaccan, Yaqui, Japanese	88	U+006f U+006f U+0024
ii$	ii	tii, ?ii	Thai, Japanese, Iraqw, Swahili, Ket, Romanian, Kali'na, Yaqui	88	U+0069 U+0069 U+0024
^á	á	áver, ákàifáa	Hausa, Selice Romani, Kanuri, Saramaccan, Vietnamese, Iraqw, Otomi	87	U+005e U+00e1
ǝ	ǝ	pǝpə́dteg, báb’d’ǝh	Hup	85	U+01dd
ũ	ũ	j’áh y’ũy’ũ´y’, d’apũh nihũ´ʔ	Hup, Ceq Wong, Bezhta, Vietnamese	84	U+0169
zh	zh	jia4shi3yuan2zhi2zhao4, jia3zhuang4xian4zhong3	Mandarin Chinese, Imbabura Quechua	84	U+007a U+0068
ň	ň	aňóškiňa, kórmáňi	Selice Romani	84	U+0148
ħ	ħ	aħənžia, ŧaħr’ant	Tarifiyt Berber, Archi, Gawwada	83	U+0127
é$	é	zé, té	Kanuri, Saramaccan, Hausa, Indonesian, Kali'na, Selice Romani, Hup, Vietnamese, Iraqw, Imbabura Quechua	82	U+00e9 U+0024
^ñ	ñ	ñäni, ñan	Otomi, Imbabura Quechua, Mapudungun	82	U+005e U+00f1
ɑ	ɑ	ŋɑlɑŋ, tɑm	Ceq Wong	82	U+0251
^ü	ü	üören, üŋ	Sakha, Mapudungun, Bezhta	81	U+005e U+00fc
aː$	aː	sanaː, bɨːhaː	Sakha	81	U+0061 U+02d0 U+0024
'm	'm	ntso̲'mi, hmunts'u'mui mahä'mu	Otomi, Q'eqchi', Archi, Kali'na	80	U+0027 U+006d
ks	ks	lûuksapháy, ráksǎa	Thai, Ket, Indonesian, Dutch, Yaqui, Seychelles Creole, Takia, Ceq Wong, Sakha, Swahili, Imbabura Quechua, Q'eqchi', Zinacantán Tzotzil, Iraqw, English, Kildin Saami, Selice Romani, Mapudungun	79	U+006b U+0073
æ	NULL	wædhɔ́, kæmæm-	Hup	79	U+00e6
hh	hh	riohhan, siohhûs	Iraqw, Old High German, Hup, Gawwada	79	U+0068 U+0068
ee$	ee	bee, tsee	Iraqw, Dutch, English, White Hmong, Swahili, Thai, Romanian, Yaqui, Saramaccan, Gawwada, Otomi	78	U+0065 U+0065 U+0024
ố	ố	sống, thuốc lá	Vietnamese	77	U+1ed1
^ʕ	ʕ	ʕaɗunko, ʕaško	Gawwada, Tarifiyt Berber, Archi	77	U+005e U+0295
pʰ	pʰ	1pʰi, 1pʰo	Manange	77	U+0070 U+02b0
^aa	aa	aam, aay	Iraqw, Dutch, Yaqui, Q'eqchi', Ket	75	U+005e U+0061 U+0061
'u̲	'u̲	o̲t'u̲ts'u̲t'u̲bi, ts'u̲nt'u̲	Otomi	75	U+0027 U+0075 U+0332
ö́	ö́	tö́ngö, söö́tö́míi	Saramaccan	75	U+00f6 U+0301
^ŋ	ŋ	ŋîap, ŋâam	Takia, Thai, Oroqen, Ceq Wong, Manange	74	U+005e U+014b
^ž	ž	žeńska, žuto	Lower Sorbian, Bezhta, Tarifiyt Berber, Selice Romani, Archi, Kildin Saami	73	U+005e U+017e
vv	vv	rūvv’t, čūvv’es’	Kildin Saami, White Hmong	72	U+0076 U+0076
^ll	ll	llaki, llama	Imbabura Quechua, Mapudungun, Tarifiyt Berber, Takia	72	U+005e U+006c U+006c
ɔ̌	ɔ̌	khɔ̌ɔ, tæ̃hʔɔ̌h	Hup, Thai	70	U+0254 U+030c
ạ	ạ	tại, quạt	Vietnamese	69	U+1ea1
ǔ	ǔ	hǔa, pǔd	Thai, Hup, Kanuri	68	U+01d4
.	<?>	moko... ta, bà.....bá	Mandarin Chinese, Malagasy, Kanuri, Q'eqchi', Hausa, Zinacantán Tzotzil, Kali'na, Ket, Sakha, Gurindji, Tarifiyt Berber	68	U+002e
ll$	ll	mamüll, kuñifall	English, Kildin Saami, Mapudungun, Seychelles Creole	68	U+006c U+006c U+0024
ɛ	ɛ	lɛʔ, tɛʔ	Ceq Wong, Oroqen	68	U+025b
gh	gh	light, menghancurkan	English, Indonesian, Romanian, Vietnamese, Dutch, Hup, Swahili, Otomi	68	U+0067 U+0068
šš	šš	ʔašša, kiššaʕ	Kildin Saami, Tarifiyt Berber, Selice Romani, Gawwada, Bezhta	68	U+0161 U+0161
^ss	ss	ssɣuyy, ssiađ	Tarifiyt Berber, Takia	68	U+005e U+0073 U+0073
às	às	kàsò, màsaka	Malagasy, Kanuri, Hausa	68	U+00e0 U+0073
^sw	sw	-swe, swidra	Old High German, Lower Sorbian, English, Seychelles Creole, Imbabura Quechua, Takia, Ceq Wong, White Hmong, Swahili, Archi, Mapudungun, Otomi	67	U+005e U+0073 U+0077
^‘	<?>	‘bui, ‘ba̲t'i	Otomi	67	U+005e U+2018
7$	<?>	na7, li7	Zinacantán Tzotzil	67	U+0037 U+0024
^ɗ	ɗ	ɗáukàa, ɗáa	Hausa, Gawwada	66	U+005e U+0257
uu$	uu	suu, mjukuu	Swahili, Thai, Otomi, Iraqw, Japanese, Ket	65	U+0075 U+0075 U+0024
àh	àh	sàha, sàhy	Malagasy, Hausa, Kanuri	64	U+00e0 U+0068
ë́	ë́	bë́ë, kpë́ngë́lë́mö́ni	Saramaccan	64	U+00eb U+0301
ɔ$	ɔ	khɔ̌ɔ, tɔ̀ɔ	Oroqen, Thai, Hup, Ceq Wong	63	U+0254 U+0024
=	<?>	3naŋ=ri, 2pʰi=ri	Gawwada, Manange, Takia, Tarifiyt Berber	63	U+003d
^dʒ	dʒ	dʒu:, dʒɔ:-	Oroqen	62	U+005e U+0064 U+0292
^ā	ā	ā’xu, āyaz	Tarifiyt Berber, Kildin Saami, Ket, Hawaiian, Japanese	62	U+005e U+0101
ɔ̃	ɔ̃	pɔ̃pɔ̃´h, tɔ̃´h	Hup, Ceq Wong	62	U+0254 U+0303
^ƙ	<?>	ƙásáa, ƙàr̃ƙáshín	Hausa	61	U+005e U+0199
^bw	bw	bwaana, bwise	Yaqui, Seychelles Creole, Swahili, Takia	60	U+005e U+0062 U+0077
ź	<?>	šwigerźowka, pśichodna źowka	Lower Sorbian	59	U+017a
ɨː	ɨː	kɨːs, sɨːr	Sakha	59	U+0268 U+02d0
ǐ	ǐ	sǐi, tiyǐʔ	Thai, Hup	58	U+01d0
^'b	'b	'be̲di, 'bitu	Otomi	58	U+005e U+0027 U+0062
tʰ	tʰ	2tʰa, 1tʰẽ	Manange	58	U+0074 U+02b0
ǒ	ǒ	sǒŋsǎy, g’ǒdan	Hup, Thai	58	U+01d2
ū$	ū	bū, pūpū	Hawaiian, Japanese, Ket	58	U+016b U+0024
ɔ̂	ɔ̂	chɔ̂ŋkhlɔ̂ɔt, pɔ̂ŋkan	Thai	57	U+0254 U+0302
ɔ́	ɔ́	g’ɔ́t, b’ɔ́k	Thai, Hup	57	U+0254 U+0301
rh	rh	bet’erhan, arhas	Kildin Saami, Bezhta, Selice Romani, Indonesian, Dutch, White Hmong, Archi, Gawwada, Old High German, Hausa, Q'eqchi', Ket, Tarifiyt Berber	57	U+0072 U+0068
ɔɔ	ɔɔ	kɔɔŋ, nɔɔn	Thai	55	U+0254 U+0254
?$	<?>	temu?, yogo?	Otomi, Mapudungun, Lower Sorbian, English, Tarifiyt Berber	55	U+003f U+0024
ɲ	ɲ	iɲə-, oɣonɲor	Sakha, Oroqen, Ceq Wong, Manange	55	U+0272
rr$	rr	arr, mūrr	Kildin Saami, Gurindji, Tarifiyt Berber	55	U+0072 U+0072 U+0024
ɛ̃	ɛ̃	manɛ̃k, jaŋkwɛ̃ʔ	Ceq Wong	55	U+025b U+0303
ü$	ü	antü, püllü	Mapudungun, Sakha	55	U+00fc U+0024
'e$	'e	maxo̲ts'e, po̲ts'e	Otomi, Q'eqchi', Kali'na, Archi	55	U+0027 U+0065 U+0024
ế	<?>	tiếng, chiếu	Vietnamese	55	U+1ebf
a:	a:	ŋa:la, ʃa:wukanan	Oroqen, Sakha	54	U+0061 U+003a
ɪ$	ɪ	aʃɪ, tarɪ	Oroqen	53	U+026a U+0024
ə̀$	ə̀	gòtə̀, lárdə̀	Kanuri	53	U+0259 U+0300 U+0024
lw	lw	rentrülwe, hlwb	Mapudungun, Kanuri, White Hmong, Takia, Gurindji, Seychelles Creole, Ceq Wong, Hausa, Lower Sorbian, Kali'na, Iraqw, English, Yaqui, Wichí	53	U+006c U+0077
ộ	<?>	thuộc, đội	Vietnamese	52	U+1ed9
^lh	lh	lham, lhip	Wichí, Tarifiyt Berber, Manange	51	U+005e U+006c U+0068
ós	ós	lósu, koósu	Saramaccan, Lower Sorbian, Kanuri, Selice Romani	50	U+00f3 U+0073
æ̃	æ̃	yæ̃wæ̃c-, tæ̃´h	Hup	50	U+00e6 U+0303
'b	'b	nu'bya, nu'bu̲ 'be̲tho	Otomi, Q'eqchi', Archi, Zinacantán Tzotzil	50	U+0027 U+0062
zz	zz	s ŧazzřa, azzəř	Old High German, Tarifiyt Berber, Gawwada, Hausa, Bezhta	49	U+007a U+007a
^tʃ	tʃ	tʃʊrgɪ-, tʃã	Oroqen, Manange	49	U+005e U+0074 U+0283
yy	yy	ayyaw, ŧayyawŧ	Tarifiyt Berber, Gawwada, Bezhta, Hausa, Hup, Yaqui, Thai	49	U+0079 U+0079
^ɣ	ɣ	ɣā, ɣiř	Tarifiyt Berber, Bezhta	49	U+005e U+0263
^mw	mw	mwana, mwamba	Swahili, Seychelles Creole	48	U+005e U+006d U+0077
^ƛ	<?>	ƛ’isa-, ƛiyo	Bezhta	48	U+005e U+019b
'_	'_	sa' tz'e, sa' junesal	Q'eqchi', Archi, Zinacantán Tzotzil, Otomi	48	U+0027 U+005f
^î	î	înalt, îndărăt	Romanian, Old High German	47	U+005e U+00ee
ɣ$	ɣ	aǧǧəɣ, ə̀ɣ	Tarifiyt Berber, Bezhta, Ket	47	U+0263 U+0024
ɔ̀	ɔ̀	tɔ̀ɔ, bɔ̀ɔ	Thai	47	U+0254 U+0300
ĩ	ĩ	cĩy’-, đĩa	Hup, Ceq Wong, Vietnamese, Bezhta, Manange	46	U+0129
ɗ$	ɗ	koɗ, waaɗ	Gawwada	46	U+0257 U+0024
ẽ$	ẽ	1tʰẽ, 1kjẽ	Manange, Bezhta, Vietnamese	46	U+1ebd U+0024
jw	jw	tejwa, tetejwa	Otomi, Yaqui, Q'eqchi', Wichí, Swahili, Lower Sorbian	46	U+006a U+0077
gw$	gw	angw, aangw	Iraqw, Tarifiyt Berber	46	U+0067 U+0077 U+0024
a̲$	a̲	tsa̲, ntsa̲	Otomi	46	U+0061 U+0332 U+0024
gw	gw	ađ’əggwař, zegwiy	Tarifiyt Berber, Hausa, Iraqw, Swahili, Seychelles Creole, Kanuri, Oroqen, Lower Sorbian, Otomi, Gurindji	46	U+0067 U+0077
bb	bb	qibbat, dábbàa	Tarifiyt Berber, Hausa, Dutch, Kanuri, Old High German, Ket, English, Yaqui, Kildin Saami, Selice Romani, Zinacantán Tzotzil	46	U+0062 U+0062
nh$	nh	sinh, kính	Vietnamese	45	U+006e U+0068 U+0024
iː	iː	kiːn, siːkey	Sakha	45	U+0069 U+02d0
ɨ́	ɨ́	ʔɨ́d, tɨ́h	Hup	45	U+0268 U+0301
ʉ̂	ʉ̂	khʉ̂n, khîiphʉ̂ŋ	Thai	45	U+0289 U+0302
àw	àw	ràwò, tàttàwí	Kanuri, Hausa	45	U+00e0 U+0077
^í	í	ínjìn, ínàbíi	Hausa, Selice Romani, Kanuri, Vietnamese	45	U+005e U+00ed
tw	tw	leej twg, ketwi bwa’ame	Lower Sorbian, Yaqui, Seychelles Creole, Wichí, White Hmong, Old High German, Swahili, Dutch, Archi, Takia	45	U+0074 U+0077
î$	î	shî, kə̀lî	Kanuri, Old High German, Romanian, Hausa	45	U+00ee U+0024
ë$	ë	bë́ë, mujë́ë	Saramaccan	45	U+00eb U+0024
ắ	<?>	cắt, tắm	Vietnamese	44	U+1eaf
uː	uː	kuruːk, timir uːha	Sakha, Archi	44	U+0075 U+02d0
^ö	ö	ör, ölör	Sakha, Bezhta, Selice Romani	44	U+005e U+00f6
äh	äh	nthähi, ndähi	Otomi, Bezhta	44	U+00e4 U+0068
^'ñ	'ñ	'ñeme, 'ñani	Otomi	44	U+005e U+0027 U+00f1
ŋŋ	ŋŋ	roaŋŋ’k, tieŋŋ’k	Kildin Saami, Oroqen, Thai, Ket	43	U+014b U+014b
č$	č	peč, muč	Kildin Saami, Archi, Bezhta, Tarifiyt Berber, Selice Romani, Ket	43	U+010d U+0024
^hh	hh	hhawata, hhamhhamo	Iraqw	43	U+005e U+0068 U+0068
u̲$	u̲	gehnu̲, nu'bu̲	Otomi	43	U+0075 U+0332 U+0024
sh$	sh	ñapash, yosh	Zinacantán Tzotzil, English, Imbabura Quechua, Mapudungun	43	U+0073 U+0068 U+0024
bw	bw	mkubwa, usi ju’ubwa yo’otume	Yaqui, Swahili, Seychelles Creole, Zinacantán Tzotzil, Hup, Lower Sorbian	42	U+0062 U+0077
^oo	oo	ooh, oom	Dutch, Iraqw, Yaqui, Q'eqchi', Ket, Indonesian, Japanese	42	U+005e U+006f U+006f
ả	<?>	nhảy, chảy nhỏ giọt	Vietnamese	42	U+1ea3
^'y	'y	'yo, 'yár̃ úwáa	Otomi, Hausa	42	U+005e U+0027 U+0079
^ħ	ħ	ħkəm, ħukumat	Tarifiyt Berber, Archi, Gawwada	42	U+005e U+0127
ấ	<?>	con dấu, lấy	Vietnamese	42	U+1ea5
ms	ms	lemskaaq, kamsink	Q'eqchi', Wichí, Sakha, Imbabura Quechua, Dutch, Yaqui, Kanuri, Thai, Tarifiyt Berber, White Hmong, Seychelles Creole, Selice Romani, Hausa	42	U+006d U+0073
đ$	đ	ssiađ, řəžđuđ	Tarifiyt Berber	42	U+0111 U+0024
ħ$	ħ	qsəħ, fđəħ	Tarifiyt Berber, Archi, Gawwada	42	U+0127 U+0024
dʒ	dʒ	gudʒəlɛ-, amʊdʒi	Oroqen, Manange	41	U+0064 U+0292
ồ	<?>	sồi, đồ thừa	Vietnamese	41	U+1ed3
ff	ff	aʕəffan, vūffp	Tarifiyt Berber, Old High German, Kildin Saami, Dutch, English, Gawwada, Hausa, Takia, Japanese	41	U+0066 U+0066
æ̌	æ̌	cug’æ̌t, næ̌m	Hup	40	U+00e6 U+030c
ď	<?>	erďavo, goďaver	Selice Romani	40	U+010f
ñ$	ñ	zumiñ, allfeñ	Mapudungun	40	U+00f1 U+0024
ự	<?>	ngựa đực, bò đực	Vietnamese	39	U+1ef1
ʉ	ʉ	dʉan, phʉ́ʉn	Thai	39	U+0289
ls	ls	alse, giswulst	Lower Sorbian, Takia, Yaqui, Old High German, Ket, Gawwada, Kildin Saami, Dutch, Q'eqchi', Otomi, Mapudungun, Seychelles Creole, English, Imbabura Quechua, Indonesian, Mandarin Chinese, Archi, Sakha, Manange, Kanuri	39	U+006c U+0073
^tw	tw	twv, twm	White Hmong, Dutch, English, Lower Sorbian, Seychelles Creole, Takia, Swahili, Ceq Wong, Imbabura Quechua, Q'eqchi', Tarifiyt Berber	39	U+005e U+0074 U+0077
'y	'y	tsu'yo, bots'u̲ndo'yo 'ye̲	Otomi, Q'eqchi'	38	U+0027 U+0079
ʈ	ʈ	3ʈi, 1ʈu	Manange	38	U+0288
ŕ$	<?>	kuŕ, hołtaŕ	Lower Sorbian	38	U+0155 U+0024
ns$	ns	mens, kəns	Seychelles Creole, Dutch, English, Ket, Romanian, Q'eqchi', Takia, Kildin Saami, Old High German, Archi	37	U+006e U+0073 U+0024
ʕ$	ʕ	haʕ, kiššaʕ	Tarifiyt Berber, Gawwada	37	U+0295 U+0024
^nh	nh	nhảy, nhà thờ	Vietnamese, Tarifiyt Berber, Otomi	37	U+005e U+006e U+0068
ŧ	ŧ	s ŧazzřa, wis ŧřaŧa	Tarifiyt Berber	37	U+0167
ờ	<?>	đường, mười hai	Vietnamese	37	U+1edd
â$	â	sâ, dâ	Kanuri, Old High German	37	U+00e2 U+0024
ơ	<?>	gươm, bươm bướm	Vietnamese	36	U+01a1
ầ	<?>	cầu, đầm lầy	Vietnamese	36	U+1ea7
ʁ	ʁ	binaʁut, siraʁat	Ket, Archi	35	U+0281
^qh	qh	qhov-txos, qhov	White Hmong	35	U+005e U+0071 U+0068
ɯ	ɯ	bɯst, lɯtɯs	Ket	35	U+026f
ə:$	ə:	ulə:-, gələ:-	Oroqen	35	U+0259 U+003a U+0024
^ƀ	ƀ	ƀđ’a, ƀuqqā	Tarifiyt Berber	35	U+005e U+0180
ə:	ə:	kurə:kə:n, yə:tʃən	Oroqen	35	U+0259 U+003a
^ɬ	ɬ	ɬi, ɬišel-	Bezhta, Archi	35	U+005e U+026c
^ä	ä	ät’i, äkö	Bezhta, Otomi	35	U+005e U+00e4
e̲$	e̲	'ye̲, ts'ijwe̲	Otomi	35	U+0065 U+0332 U+0024
ss$	ss	witness, kāssv-koahtess	English, Kildin Saami, Tarifiyt Berber, Archi	35	U+0073 U+0073 U+0024
ậ	<?>	đập, vật nuôi	Vietnamese	35	U+1ead
hh$	hh	inslaahh, tleehh	Iraqw	34	U+0068 U+0068 U+0024
nw	nw	wánwan, ponwi	Seychelles Creole, Ceq Wong, Hausa, Yaqui, Saramaccan, Mapudungun, Otomi, Tarifiyt Berber, Iraqw, Thai, Swahili, Dutch, Old High German, Japanese, Takia	34	U+006e U+0077
čč	čč	keččegey, ɨččat	Sakha, Kildin Saami, Bezhta, Selice Romani	34	U+010d U+010d
ž$	ž	mindž, āžiž	Tarifiyt Berber, Lower Sorbian, Selice Romani, Bezhta, Archi, Kildin Saami	34	U+017e U+0024
’s	<?>	app’se, pravít’el’stva	Kildin Saami, Tarifiyt Berber, Kali'na, Bezhta, Q'eqchi', Wichí	33	U+2019 U+0073
'o$	'o	xi nts'o, t'o	Otomi, Q'eqchi', Iraqw	33	U+0027 U+006f U+0024
ts$	ts	siraʁats, fiits	Dutch, Iraqw, Ket, English, Q'eqchi'	33	U+0074 U+0073 U+0024
ĩ$	ĩ	sĩ, 2tʃʰĩ	Manange, Bezhta, Vietnamese	33	U+0129 U+0024
^zw	zw	zwager, zwaar	Dutch, Old High German, Seychelles Creole, Lower Sorbian	32	U+005e U+007a U+0077
és	és	lési, césà	Saramaccan, Indonesian, Kanuri, Selice Romani	32	U+00e9 U+0073
ë	ë	azönkíjënjën, të́mbëma	Saramaccan, Dutch	32	U+00eb
aˤ	aˤ	šaˤtːi, gaˤnži	Archi	32	U+0061 U+02e4
^ɲ	ɲ	ɲɪray, ɲiŋtə	Oroqen, Sakha, Ceq Wong, Manange	32	U+005e U+0272
'l	'l	lub'lub', k'uub'leb'aal	Q'eqchi', Archi	32	U+0027 U+006c
ǧǧ	<?>	aǧǧəɣ, xəǧǧəs’	Tarifiyt Berber	31	U+01e7 U+01e7
´	<?>	tãʔã´y yud, pã´t	Hup	31	U+00b4
ks$	ks	ōks, qōks	Ket, Seychelles Creole, Kildin Saami, Dutch, English, Takia	31	U+006b U+0073 U+0024
eː	eː	emeːχsin, üöreteːčči	Sakha, Archi	31	U+0065 U+02d0
tsh	tsh	w’atshan, lhetsha	White Hmong, Wichí	31	U+0074 U+0073 U+0068
aˀ	aˀ	baˀŋ, laˀm	Ket	31	U+0061 U+02c0
ī$	ī	kī, `uī	Hawaiian, Ket, Bezhta, Kildin Saami	31	U+012b U+0024
^fw	fw	fwala, fwiyhul	Wichí, White Hmong, Mapudungun	31	U+005e U+0066 U+0077
òh	òh	vòhitra, mifòha	Malagasy	31	U+00f2 U+0068
^tsh	tsh	tshuab, tshis	White Hmong, Wichí	30	U+005e U+0074 U+0073 U+0068
ƀ$	ƀ	gg řqařəƀ, aqƀuƀ	Tarifiyt Berber	30	U+0180 U+0024
ps	ps	jiapsi, a vopsi	Sakha, Yaqui, Romanian, Dutch, English, Thai, Kildin Saami, Seychelles Creole, Imbabura Quechua, Ket, Lower Sorbian, Zinacantán Tzotzil	30	U+0070 U+0073
́	<?>	pæ̃ʔǽy’, Thuốc độc cho con cá	Hup, Archi, Vietnamese	30	U+0301
ʉ̀	ʉ̀	plʉ̀ak, ŋʉ̀ak	Thai	30	U+0289 U+0300
^ee	ee	eecha, eet	Q'eqchi', Iraqw, Dutch, Yaqui, English, Ket	30	U+005e U+0065 U+0065
ìs	ìs	dìso, mìsy	Malagasy, Kanuri, Thai, Hausa	30	U+00ec U+0073
ɨ̃	ɨ̃	hɨ̃p, mnɨ̃ʔ	Hup, Ceq Wong	30	U+0268 U+0303
ṉ$	<?>	füṉ, ḻafkeṉ	Mapudungun	29	U+1e49 U+0024
tsʰ	tsʰ	4tsʰʌɾ, 1tsʰo	Manange	29	U+0074 U+0073 U+02b0
^ii	ii	iis, iitz’in	Iraqw, Q'eqchi', Japanese	29	U+005e U+0069 U+0069
cc	cc	kēccke, žawab niccas suk’o	Kildin Saami, Bezhta, English, Selice Romani, Hausa, Gawwada, Hup, Romanian, Kanuri	29	U+0063 U+0063
^gw	gw	gweer, gwángwáníi	Iraqw, Hausa, Lower Sorbian	29	U+005e U+0067 U+0077
ć$	<?>	tśěsć, lězć	Lower Sorbian	28	U+0107 U+0024
jh	jh	sojharen, takhajhay	Wichí, Kildin Saami, Selice Romani	28	U+006a U+0068
ə̌	ə̌	lûukkhə̌əy, w’ə̌t	Hup, Thai	28	U+0259 U+030c
ws$	ws	khaws, řqəws	White Hmong, Tarifiyt Berber, Lower Sorbian	28	U+0077 U+0073 U+0024
ɓ	ɓ	gáaɓàa, šaamɓo	Hausa, Gawwada	28	U+0253
ť	<?>	ušťen, paťan	Selice Romani	28	U+0165
lh$	lh	tofwulh, lha’ lhech’elh	Wichí	28	U+006c U+0068 U+0024
^jw	jw	jwai, jwe̲i	Otomi, Imbabura Quechua, Q'eqchi', Ceq Wong, Wichí	27	U+005e U+006a U+0077
^ʤ	ʤ	ʤon, ʤɨl	Sakha	27	U+005e U+02a4
ɨː$	ɨː	arɨː, ɨarɨː	Sakha	27	U+0268 U+02d0 U+0024
ʤ	ʤ	alʤat, eʤiːy	Sakha, Gawwada	27	U+02a4
eˀ	eˀ	beˀp, ətna deˀŋ	Ket	27	U+0065 U+02c0
kʃ	kʃ	imukʃə, tʊkʃakɪ	Oroqen	27	U+006b U+0283
^ş	<?>	şapcă, şansă	Romanian	27	U+005e U+015f
ùw	ùw	kùwúì, mùsùwár	Kanuri, Hausa, Thai	26	U+00f9 U+0077
kː	kː	okːas, kʷekːis	Archi	26	U+006b U+02d0
ɔ:	ɔ:	nɔ:nin, dɔ:ldi-	Oroqen	26	U+0254 U+003a
^čh	čh	čhá, čhoren	Selice Romani	26	U+005e U+010d U+0068
'ˤ	<?>	noqː'ˤon, aq'ˤul bitːu	Archi	26	U+0027 U+02e4
ʊ$	ʊ	anabʊ-, yabʊ-	Oroqen	26	U+028a U+0024
oˀ	oˀ	doˀŋ, boˀk	Ket	26	U+006f U+02c0
ć	<?>	pušćiś, błosćo	Lower Sorbian	26	U+0107
āh	āh	`āhewa, ho`āhewa	Kildin Saami, Hawaiian	26	U+0101 U+0068
kw$	kw	tlaakw, niyokw	Wichí, Iraqw	25	U+006b U+0077 U+0024
ệ	<?>	mệnh lệnh, bệnh viện	Vietnamese	25	U+1ec7
ô$	ô	rô, cô	Vietnamese, Kanuri, Malagasy, Old High German, Hausa	25	U+00f4 U+0024
^ʊ	ʊ	ʊra-, ʊʃɪkta	Oroqen	25	U+005e U+028a
xx	xx	ōxxte, řəxx=u	Kildin Saami, Tarifiyt Berber, Bezhta, Gawwada	25	U+0078 U+0078
xh	xh	ntxhais, txhaum	White Hmong	25	U+0078 U+0068
^ɬː	ɬː	ɬːenne lo, ɬːonnol	Archi	24	U+005e U+026c U+02d0
ề	<?>	chim kền kền, lều	Vietnamese	24	U+1ec1
'ñ	'ñ	ntsatu'ñu, nxi'ñe	Otomi	24	U+0027 U+00f1
tʃʰ	tʃʰ	2tʃʰe, 3tʃʰupi	Manange	24	U+0074 U+0283 U+02b0
eː$	eː	čeydeː, sehergeː	Sakha	24	U+0065 U+02d0 U+0024
ổ	<?>	đuổi, buổi chiều	Vietnamese	24	U+1ed5
^ɠ	<?>	ɠuʕakko, ɠap	Gawwada	24	U+005e U+0260
^ō	ō	ōks, ōxxte	Japanese, Ket, Kildin Saami	24	U+005e U+014d
ɯ̄	ɯ̄	dɯ̄l, hɯ̄j	Ket	24	U+026f U+0304
^ns	ns	nsä'mi, nsoki	Otomi, Tarifiyt Berber	24	U+005e U+006e U+0073
ợ	<?>	thợ chạm, thợ rèn	Vietnamese	23	U+1ee3
^i$	i	i	Iraqw, Seychelles Creole, Archi, Hawaiian, Japanese, Ket, Takia, Saramaccan	23	U+005e U+0069 U+0024
dh	dh	wædhɔ́, -hifadhi	Swahili, Hup, Dutch, White Hmong, Tarifiyt Berber	23	U+0064 U+0068
ăs	ăs	a răspunde, păstor	Romanian	23	U+0103 U+0073
tʼ	tʼ	kɬʼinčʼatʼi, šumijtʼu	Archi	23	U+0074 U+02bc
'ä	'ä	nts'änijä, nt'ägi	Otomi	23	U+0027 U+00e4
ʂ	ʂ	1ʂe, 4ʂo	Manange	23	U+0282
^šw	šw	šwigersyn, šwigerźowka	Lower Sorbian, Tarifiyt Berber	23	U+005e U+0161 U+0077
